elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
0.0,-1.07485691,-0.83278052,-2.62667486,24.85973095,0.1726401,0.12832202,0.11384949,0.0144725299999999,0.04431808,0.05879061,392.34335601,0.3265530331405797,0.0288827214764788,0.0,0,0.9733162788148884,0.9549600910319651,0.9801450111288444,0.2396272496183725,0.2396272496183725
1.0,-1.07157556,-0.83343677,-2.65358096,24.85382368,0.17295243,0.12781274,0.11259987,0.01521287,0.0451396899999999,0.0603525599999999,392.16419331,0.3370101343156254,0.0022150501065638,1.0,0,0.9991753634832533,1.0038109245624331,0.9983158556824322,0.26963891453201533,0.26963891453201533
2.0,-1.08496355,-0.83291175,-2.6466247499999995,24.85828702,0.1734853,0.12851106,0.1127784,0.01573266,0.04497424,0.0607069,392.86669968,0.3498071383276667,0.040271324120954,2.0,0,1.0050416895893333,1.0381089157027181,0.994656739761996,0.23649234763609978,0.23649234763609978
3.0,-1.07669444,-0.8373746,-2.62890618,24.854480009999996,0.17358636,0.1283692699999999,0.11275741,0.01561186,0.0452170899999999,0.06082895,393.66350232,0.3452569535776494,0.0267397914669187,3.0,0,1.0070623056678083,1.0301380095103205,1.0000276451792103,0.24153483145632293,0.24153483145632293
4.0,-1.0734130899999998,-0.83894975,-2.64439346,24.85303603,0.1747532,0.12868436,0.1132666599999999,0.0154177,0.04606884,0.06148654,394.68661567,0.3346592911978858,0.0047759869962894,4.0,0,1.0179491301417487,1.0173264933984334,1.0188650702939512,0.18574112756066136,0.18574112756066136
5.0,-1.06383154,-0.8394747800000001,-2.63783111,24.85684295,0.17309944,0.12845852,0.11332972,0.0151288,0.04464092,0.05976972,395.6814403,0.3388922340257772,0.0078121181565968,5.0,0,0.9895260732318956,0.9982636225459193,0.9872849868541654,0.2374756042934859,0.24553155415760078
6.0,-1.0743319,-0.84039365,-2.63244983,24.85421753,0.17235528,0.12698318,0.11254213,0.01444105,0.0453721,0.0598131499999999,393.09301057,0.3182733822463088,0.053505098939155,6.0,0,0.9902450847541239,0.9528829045507078,1.0034558685628763,0.25955501033609285,0.24724130160036437
7.0,-1.07131304,-0.83435561,-2.62746238,24.8536924,0.17390795,0.1287211,0.11341901,0.0153020899999999,0.0451868499999999,0.06048894,391.85773079,0.3386328404648595,0.0070407225688042,7.0,0,1.0014332219083464,1.0096980458412819,0.999358853003725,0.26310608224350834,0.24653487809141642
8.0,-1.0685567,-0.8346181300000001,-2.64478723,24.86051863,0.17344856,0.12833257,0.11329302,0.01503955,0.0451159899999999,0.06015554,393.09772526,0.333345597744885,0.0086827043788318,8.0,0,0.9959135709410086,0.9923745217373804,0.9977917030845815,0.2703547483869412,0.24917095199523392
9.0,-1.08246967,-0.8424937800000001,-2.64203105,24.85710549,0.17359558,0.12791778,0.11350826,0.01440952,0.0456778,0.06008732,393.88038356,0.3154531204847766,0.0618921131409312,9.0,0,0.9947841450592096,0.9508024188533046,1.010216773590849,0.2517896255125075,0.2494605456580173
10.0,-1.07577574,-0.83658708,-2.63008738,24.85500506,0.1738620299999999,0.12907289,0.11383375,0.01523914,0.04478914,0.06002828,394.04540179,0.3402342569145797,0.0118030828184656,10.0,0,0.9938066999688928,1.0055443327219886,0.9905630416243522,0.25672472404600855,0.24975794944117555
11.0,-1.06514413,-0.8339618299999999,-2.62851234,24.85342987,0.1728605899999999,0.12773919,0.11331392,0.0144252699999999,0.0451214,0.0595466699999999,394.61589365,0.3196919933336881,0.0492863730396898,11.0,0,0.9858333373342792,0.9518416719371579,0.9979113514202113,0.2625746794425357,0.24220389130028125
12.0,-1.0742007,-0.8361932299999999,-2.62509989,24.85749935,0.17283305,0.12761846,0.11233733,0.01528113,0.04521459,0.0604957199999999,392.56495203,0.337961530525201,0.005044352559997,12.0,0,1.0015454691595702,1.0083150144357202,0.9999723548207895,0.26285308667427476,0.24094895698827418
